id,duration,start_station_id,end_station_id
10927,469,72,65
10928,650,61,77
10929,614,60,74
10930,601,59,70
10931,272,64,70
10933,287,63,47
10934,711,75,76
10935,479,64,50
10936,1032,55,70
10937,1284,72,64
10938,245,62,77
10939,958,76,65
10940,778,50,70
10941,264,10,8
10942,270,62,49
10943,1388,74,60
10945,1214,59,60
10946,658,59,77
10947,591,2,7
10948,772,67,70
10949,207,55,56
10950,1550,66,41
10951,293,4,2
10952,293,4,2
10953,450,64,68
10955,974,77,66
10956,267,64,77
10957,187,66,72
10958,542,51,70
10959,805,77,66
10960,992,60,71
10961,283,35,37
10966,1091,76,60
10968,305,66,72
10969,672,75,58
10970,535,39,67
10971,495,39,67
10972,2671,4,4
10973,537,57,72
10974,239,66,72
10975,1269,60,54
10976,593,49,42
10977,1038,45,66
10978,1030,77,69
10979,679,66,69
10980,222,4,2
10982,802,66,77
10983,394,39,69
10984,256,77,74
10985,124,12,8
10986,732,60,75
10987,288,63,74
10988,1384,64,72
10989,72,76,76
10991,1064,60,60
10992,598,76,41
10993,617,64,39
10994,454,77,64
10995,1133,60,57
10996,1314,77,69
10997,958,54,72
10998,758,62,70
10999,279,66,72
11000,448,4,2
11001,866,57,55
11002,321,74,49
11003,338,28,27
11004,4847,50,50
11005,4825,50,50
11006,1328,70,60
11007,1304,75,75
11008,1521,54,67
11009,977,72,64
11010,776,60,55
11011,4564,68,68
11012,1072,63,69
11013,732,49,69
11014,737,76,66
11015,427,63,42
11016,387,26,22
11017,769,4,4
11018,1059,55,69
11019,1149,77,66
11020,311,49,56
11021,582,74,70
11022,14890,68,75
11023,1020,62,50
11024,284,10,8
11026,686,74,61
11027,230,47,76
11028,1384,50,56
11029,389,57,69
11030,471,60,50
11031,783,70,76
11032,337,62,49
11034,585,63,69
11035,900,75,66
11036,1345,69,66
11037,967,41,67
11038,650,61,61
11039,390,74,47
11040,1034,67,71
11041,1013,67,71
11043,448,68,74
11044,764,27,33
11045,252,75,42
11046,1033,65,55
11047,4833,39,72
11048,966,74,70
11049,498,72,58
11052,2625,60,60
11053,2622,60,60
11054,638,62,65
11055,236,48,74
11056,443,75,39
11057,712,62,73
11058,678,74,64
11060,840,70,48
11061,72071,66,76
11062,181,58,66
11063,550,70,72
11064,734,50,60
11065,625,41,76
11066,1332,71,74
11067,377,76,72
11068,1230,65,50
11069,643,64,39
11070,561,58,76
11071,695,73,62
11074,534,57,59
11076,487,50,54
11079,685,49,73
11081,476,48,55
11083,378,77,64
11084,331,76,75
11085,467,57,70
11086,174,55,49
11087,1013,60,39
11089,456,74,64
11091,640,41,61
11092,762,75,39
11093,735,75,39
11094,291,69,65
11095,606,62,76
11096,842,28,33
11097,329,70,54
11098,694,76,64
11099,551,63,73
11100,365,42,54
11101,394,75,76
11102,1026,65,42
11103,376,54,69
11104,274,65,70
11105,606,75,69
11106,386,8,10
11107,592,55,39
11108,428,49,50
11109,847,60,39
11110,286,42,55
11111,453,39,67
11112,368,39,47
11113,354,39,47
11114,425,67,76
11115,324,70,65
11116,448,65,72
11117,705,68,66
11118,670,65,54
11119,764,61,61
11120,629,56,71
11121,490,29,33
11122,394,64,77
11124,1596,8,16
11125,1031,50,70
11126,488,47,49
11128,245,27,28
11129,647,76,69
11130,700,69,67
11132,1166,8,2
11133,1162,8,2
11134,1893,60,66
11135,583,75,73
11136,666,70,65
11137,3622,54,54
11138,3615,54,54
11139,397,47,56
11140,373,60,50
11141,569,2,7
11142,577,2,7
11143,947,2,16
11144,549,2,8
11145,440,54,70
11146,223,7,8
11147,199,7,8
11150,489,50,49
11151,957,73,64
11152,613,68,69
11153,424,55,46
11155,636,68,73
11156,870,48,49
11157,738,56,49
11159,77016,11,11
11161,584,8,2
11162,564,70,72
11163,1617,16,16
11164,320,77,45
11166,563,8,2
11167,157,67,72
11168,720,8,9
11169,1394,16,4
11170,624,67,46
11171,761,4,16
11173,1859,11,11
11174,515,71,61
11175,472,39,70
11176,251,55,55
11177,793,66,39
11178,43054,72,72
11179,457,49,77
11180,1316,74,54
11181,705,60,61
11182,1285,16,2
11183,1187,73,61
11184,494,61,47
11185,533,51,57
11187,939,65,56
11188,688,39,61
11189,397,77,42
11190,376,33,29
11191,1135,59,60
11192,540,72,70
11193,965,55,67
11194,401,64,77
11195,828,70,42
11196,1126,75,70
11197,197,22,23
11198,393,55,76
11199,160,60,60
11200,306,72,66
11201,389,65,72
11202,704,57,46
11203,660,69,66
11204,341,70,57
11205,937,70,60
11206,433,54,70
11207,340,73,41
11208,222,69,65
11209,576,70,77
11211,635,7,9
11213,770,63,60
11214,478,55,57
11215,942,66,49
11216,506,62,76
11217,632,50,47
11218,658,50,76
11219,216,65,70
11220,633,50,64
11221,800,67,55
11222,267,2,6
11223,578,2,13
11224,884,55,65
11225,698,70,50
11226,708,70,49
11227,723,55,60
11228,745,70,51
11229,837,76,67
11230,747,55,60
11231,813,70,74
11232,567,73,49
11233,777,70,56
11235,648,16,6
11236,309,2,4
11237,527,61,77
11238,547,77,60
11239,730,74,70
11241,83,65,65
11242,715,57,74
11244,669,55,65
11247,604,50,77
11248,613,50,76
11249,343,73,75
11250,905,70,41
11251,168,55,75
11252,417,64,77
11253,277,22,24
11254,953,72,54
11255,677,72,65
11256,1281,39,60
11257,363,54,50
11258,119,67,66
11259,370,77,61
11260,1055,66,48
11261,788,73,39
11262,713,50,39
11263,301,69,57
11264,918,50,65
11265,343,72,66
11266,317,70,64
11267,758,70,49
11268,465,41,49
11269,564,66,76
11270,479,70,65
11272,261,30,28
11273,863,74,57
11274,5875,64,64
11275,689,64,48
11276,561,50,77
11277,803,46,67
11279,540,64,48
11280,518,66,39
11281,488,71,41
11282,365,72,66
11283,174,66,67
11284,941,70,45
11285,1607,54,70
11286,1624,54,70
11288,874,65,47
11289,703,77,64
11290,286,69,57
11291,430,73,51
11292,969,66,45
11293,847,63,67
11294,796,70,41
11296,349,71,72
11297,815,57,45
11298,17037,51,50
11300,646,61,50
11301,248,69,65
11302,263,61,63
11303,323,61,63
11304,16844,51,50
11306,1116,70,63
11307,935,66,64
11308,336,12,4
11309,334,72,66
11311,353,70,54
11312,339,49,61
11313,595,70,63
11316,587,67,77
11317,299,76,62
11318,543,66,47
11319,617,58,63
11323,750,75,59
11326,348,58,39
11327,635,74,60
11328,714,63,72
11329,182,72,67
11333,326,39,69
11335,314,73,75
11338,129,56,55
11339,327,73,74
11340,423,76,77
11341,471,73,77
11342,393,76,77
11343,760,59,59
11346,334,45,47
11347,783,66,55
11352,251,55,41
11353,526,57,55
11358,1135,59,63
11362,590,46,54
11364,380,68,51
11365,282,8,7
11366,755,41,60
11367,703,41,60
11368,320,77,64
11369,766,70,74
11370,300,77,64
11371,374,51,68
11372,295,77,62
11373,933,36,34
11374,8516,58,47
11378,3439,60,60
11380,2277,74,67
11383,156,56,55
11384,694,7,8
11385,306,23,24
11386,651,70,59
11387,547,34,34
11388,343,64,51
11389,179,24,23
11391,760,73,76
11392,358,70,62
11396,616,54,75
11397,757,63,66
11399,190,41,50
11401,282,4,11
11402,700,71,67
11403,675,71,72
11404,669,71,72
11405,199,50,41
11406,738,65,68
11407,700,76,70
11408,1065,73,64
11410,782,72,45
11411,325,49,64
11412,1522,60,60
11413,838,50,60
11414,749,50,60
11415,1609,39,67
11416,699,66,75
11417,615,41,57
11419,407,72,76
11420,310,41,60
11421,343,50,45
11422,260,58,72
11423,1289,64,59
11424,6746,60,50
11425,6737,60,50
11426,981,3,16
11427,771,58,76
11428,767,58,76
11429,243,64,69
11430,619,60,48
11431,1449,61,66
11432,311,41,47
11433,1242,57,77
11434,520,49,50
11435,164,7,11
11436,611,71,59
11437,217,74,49
11439,719,45,50
11440,314,49,50
11441,640,74,60
11442,615,74,60
11445,476,61,51
11446,1250,16,3
11449,18284,72,72
11450,1029,64,60
11451,364,69,64
11453,1463,58,56
11454,357,39,77
11456,953,39,64
11457,627,76,54
11460,459,66,39
11461,456,66,39
11463,702,59,77
11464,347,62,76
11465,569,60,47
11466,247,10,13
11467,544,76,67
11468,345,16,16
11469,360,51,64
11471,422,74,70
11472,1030,59,64
11473,959,13,10
11474,235,67,66
11475,1459,64,50
11476,519,77,57
11477,841,63,63
11478,565,66,65
11479,1843,75,64
11480,599,74,45
11481,201,73,73
11482,225,56,50
11484,610,62,50
11485,496,11,3
11487,808,62,55
11488,1489,16,2
11490,1310,71,50
11491,770,77,66
11492,342,8,10
11494,669,62,72
11496,401,50,49
11498,891,60,64
11499,1077,45,48
11500,477,10,13
11503,2376,72,45
11504,116,41,45
11506,236,68,47
11507,174,50,56
11508,1746,49,49
11509,435,66,39
11510,661,45,48
11511,332,68,39
11512,231,69,61
11514,164,13,6
11515,144,45,41
11516,305,55,74
11517,233,75,74
11518,525,39,66
11519,508,39,66
11520,193,67,67
11521,1663,74,75
11522,1319,76,47
11523,1341,10,10
11524,229,51,51
11525,1006,2,16
11526,730,65,66
11527,291,45,50
11528,403,42,51
11529,224,74,55
11530,341,71,77
11531,553,41,48
11532,681,66,76
11533,299,72,58
11535,302,28,27
11537,18054,54,54
11539,1158,70,73
11541,709,77,67
11542,224,74,75
11543,405,70,62
11544,15521,50,50
11546,154,7,8
11547,340,6,7
11548,725,67,69
11549,763,55,71
11550,223,41,55
11551,961,76,66
11552,15190,50,50
11554,1998,60,46
11555,1988,60,46
11557,786,77,59
11558,760,50,60
11559,1152,72,77
11560,738,48,46
11563,670,71,64
11564,787,50,64
11566,581,39,66
11567,866,50,62
11568,230,10,7
11569,431,76,72
11570,1179,77,74
11571,561,51,42
11572,1091,77,48
11573,355,7,11
11574,7110,35,35
11575,582,60,74
11576,573,60,74
11577,516,64,75
11579,462,61,77
11581,2186,39,71
11582,445,46,75
11583,692,47,60
11586,342,64,77
11587,129,56,55
11588,2174,39,71
11589,1099,60,76
11590,1042,60,76
11591,841,65,50
11592,428,39,70
11593,1455,67,67
11595,1694,45,58
11596,222,45,46
11597,1680,45,58
11599,377,61,69
11600,633,50,45
11601,336,65,69
11602,719,5,11
11603,607,50,45
11604,391,48,41
11605,147,62,63
11606,632,77,60
11607,399,48,60
11608,1874,28,38
11609,3645,54,54
11610,588,77,64
11611,727,70,67
11612,828,39,64
11613,266,69,65
11614,1100,50,48
11615,814,11,11
11616,497,77,49
11617,636,60,77
11618,1110,60,69
11619,449,47,61
11621,1271,48,51
11622,649,9,10
11624,1026,64,74
11625,562,64,49
11626,261,58,58
11627,570,46,76
11628,554,46,76
11629,259,11,16
11630,320,69,65
11631,998,50,39
11632,1023,47,47
11633,275,64,70
11634,2404,77,50
11635,2359,77,50
11636,1217,56,66
11637,2150,77,50
11639,528,59,70
11640,366,5,2
11641,8412,47,71
11642,472,51,68
11643,4145,50,60
11644,8317,47,71
11645,476,76,55
11646,856,65,70
11647,850,65,70
11648,248,65,69
11649,418,67,59
11650,307,62,47
11651,415,46,50
11652,554,51,70
11654,726,49,60
11655,344,74,60
11657,1208,60,61
11658,1188,60,61
11659,494,74,60
11660,340,6,10
11661,149,70,70
11662,479,39,67
11663,774,13,2
11665,694,60,77
11666,63512,76,62
11668,1088,69,50
11669,1076,69,50
11670,664,39,58
11671,6568,4,4
11672,599,6,9
11674,336,66,72
11675,432,54,70
11676,567,66,65
11677,298,47,39
11678,328,77,50
11679,913,45,66
11680,901,68,74
11681,1306,58,39
11683,361,64,70
11684,632,58,39
11686,798,71,64
11687,759,71,64
11688,389,45,42
11689,400,57,70
11690,1049,68,55
11691,832,74,70
11692,1046,70,48
11693,467,55,50
11694,667,50,70
11695,399,55,50
11696,4752,57,48
11697,4735,57,48
11698,501,70,51
11699,803,74,72
11700,553,68,64
11701,4530,57,48
11702,422,46,50
11704,646,74,70
11705,432,10,12
11706,795,60,77
11707,760,67,70
11709,364,62,77
11710,286,55,50
11711,215,65,70
11712,415,69,65
11713,481,75,73
11714,630,67,77
11716,273,77,62
11718,535,77,64
11720,597,55,70
11721,12997,76,76
11722,2071,72,76
11723,430,41,73
11724,13060,76,76
11725,587,49,57
11726,278,21,25
11727,588,55,62
11728,1834,42,58
11729,566,77,42
11732,753,48,64
11733,804,61,75
11736,2071,39,77
11737,326,39,47
11740,500,76,50
11741,197,41,74
11742,371,49,74
11743,833,39,73
11746,478,47,72
11747,898,66,50
11749,778,56,70
11750,461,65,70
11751,323,55,75
11752,337,64,68
11753,227,4,2
11754,837,45,71
11756,320,4,2
11757,766,49,69
11758,373,55,64
11759,613,62,76
11762,203,49,54
11763,382,76,75
11764,1106,42,70
11765,492,64,50
11768,729,54,57
11769,738,75,72
11770,476,54,69
11771,532,29,33
11772,80596,68,57
11773,186,71,71
11775,275,62,49
11776,251,28,27
11778,101,71,71
11779,689,51,70
11780,601,67,69
11781,797,71,63
11782,785,74,69
11783,812,55,39
11784,762,71,63
11785,464,49,48
11786,639,39,56
11790,1041,69,77
11791,775,64,76
11792,759,64,76
11793,52056,35,36
11795,714,47,58
11796,363,49,64
11798,353,61,77
11799,1388,49,48
11800,227,66,72
11801,406,50,54
11803,1087,56,56
11804,664,75,73
11805,676,75,73
11806,544,51,68
11807,848,67,71
11808,754,48,76
11809,214,66,72
11810,292,50,75
11811,757,59,70
11812,314,42,55
11813,247,50,75
11814,280,57,70
11816,619,59,77
11817,1928,49,49
11818,1064,62,73
11820,916,76,48
11821,234,62,64
11822,1006,49,65
11823,1045,69,46
11824,210,62,64
11825,338,57,70
11826,1211,59,70
11827,329,67,39
11828,915,48,61
11829,1167,59,70
11830,428,48,48
11831,354,75,39
11832,1118,48,69
11833,468,70,39
11834,589,68,48
11835,265,77,74
11836,518,56,39
11837,610,39,58
11838,1269,73,66
11839,357,77,64
11841,924,70,49
11842,946,48,61
11843,933,48,61
11844,809,47,48
11846,523,45,73
11847,64,56,56
11848,350,56,51
11849,561,63,70
11850,513,2,2
11852,303,8,6
11853,719,76,67
11854,341,6,7
11855,342,6,7
11856,753,70,67
11857,316,64,69
11858,826,76,65
11859,794,76,65
11860,282,63,64
11861,777,39,61
11862,750,39,61
11863,567,50,73
11864,640,48,64
11865,316,75,76
11866,417,51,56
11867,245,67,39
11868,690,55,69
11869,689,55,69
11870,216,72,67
11871,596,62,72
11872,219,7,8
11873,226,7,8
11874,677,65,54
11875,386,63,41
11876,374,70,54
11880,705,50,70
11881,305,22,22
11882,294,61,51
11883,980,73,76
11884,938,63,66
11885,378,74,54
11886,277,63,61
11887,765,49,61
11888,170,73,73
11889,1190,41,59
11890,1533,54,61
11891,1022,69,72
11892,750,72,56
11894,963,73,77
11895,1044,73,77
11896,765,45,76
11897,675,55,69
11898,2447,69,70
11899,2421,69,70
11900,248,70,65
11901,617,64,76
11902,595,64,76
11903,1239,50,48
11905,393,45,76
11906,111,75,77
11907,1230,63,48
11908,1095,63,48
11909,354,72,66
11911,487,70,68
11912,678,13,2
11913,313,61,54
11914,171,51,49
11915,428,62,50
11917,390,57,39
11918,371,74,47
11919,320,45,45
11922,338,76,50
11923,436,55,73
11924,558,64,77
11925,384,56,68
11926,1695,74,42
11927,1687,74,42
11928,153,7,8
11929,890,64,47
11930,904,64,47
11932,1221,49,58
11933,632,2,8
11934,475,76,45
11935,1330,76,46
11936,1333,76,46
11937,678,62,71
11938,1172,73,66
11939,1137,73,66
11940,1056,48,59
11941,873,61,46
11942,641,75,72
11943,607,75,72
11944,686,73,75
11945,1417,39,69
11946,348,50,49
11948,1172,50,39
11949,1175,50,39
11950,657,77,69
11951,492,46,62
11952,799,76,66
11953,744,69,67
11956,368,77,62
11957,653,47,66
11958,704,50,76
11959,707,50,76
11960,826,61,68
11961,529,61,68
11962,1085,76,49
11963,1378,50,39
11964,286,61,54
11966,1931,6,8
11968,273,76,57
11969,247,76,57
11972,405,6,8
11973,798,51,48
11974,525,8,2
11976,756,61,39
11977,758,61,39
11978,895,73,62
11979,883,73,62
11980,1080,66,75
11981,985,51,51
11982,649,8,9
11983,636,64,76
11984,1001,22,22
11985,554,66,71
11986,789,61,50
11987,783,61,50
11988,653,70,49
11989,35423,58,45
11990,46253,69,62
11991,505,28,27
11992,899,75,75
11993,1287,59,42
11995,179,25,21
11996,666,2,10
11997,680,41,71
11998,1072,58,49
12000,174,54,49
12001,247,41,73
12002,683,8,6
12003,619,8,6
12004,177,54,49
12007,959,70,77
12008,927,70,77
12010,390,11,12
12012,1707,66,72
12013,457,61,47
12014,384,74,54
12015,876,70,59
12016,867,70,47
12017,850,73,70
12018,548,48,61
12019,903,65,56
12023,485,49,57
12026,1075,73,70
12027,395,64,77
12029,526,49,77
12031,399,71,70
12033,685,70,65
12034,387,49,61
12035,330,62,70
12036,311,73,50
12038,599,63,67
12039,418,55,76
12040,1287,39,70
12041,445,73,75
12042,155,22,23
12044,579,68,45
12045,563,49,69
12046,2094,50,50
12047,421,54,69
12048,520,74,60
12049,619,50,55
12054,1024,66,66
12055,448,54,70
12057,941,50,69
12059,831,70,47
12061,344,70,65
12062,497,7,9
12063,192,73,41
12064,551,62,41
12065,550,70,55
12066,666,70,50
12067,462,39,70
12068,734,70,74
12069,588,73,49
12070,840,69,67
12072,308,8,11
12073,68,9,9
12074,312,72,66
12075,620,77,60
12076,233,65,70
12078,138,67,66
12079,316,63,64
12080,595,2,7
12081,321,2,6
12082,245,77,62
12083,449,54,42
12085,474,57,49
12086,730,55,60
12093,293,77,64
12094,906,46,67
12095,370,2,4
12096,384,22,26
12097,567,67,63
12099,465,41,49
12100,1227,70,47
12105,1017,55,65
12106,392,55,61
12107,443,71,63
12108,1054,73,64
12109,593,72,70
12110,258,30,28
12111,726,57,54
12112,207,7,13
12113,514,73,41
12116,351,62,77
12117,748,75,67
12118,1036,66,45
12120,356,28,30
12122,650,71,69
12123,622,74,48
12124,267,61,63
12125,411,47,57
12126,243,59,72
12127,379,54,50
12128,278,77,76
12129,1150,59,45
12132,890,55,67
12134,902,28,29
12135,676,2,6
12139,355,70,57
12142,1174,66,48
12143,338,76,72
12144,547,70,49
12145,433,2,6
12146,285,69,57
12147,943,54,75
12148,1100,55,67
12150,1227,70,67
12152,1210,48,67
12154,679,70,47
12156,675,55,49
12157,545,70,68
12158,492,41,76
12159,523,39,70
12160,430,74,48
12161,168,57,57
12162,188,57,57
12163,248,2,4
12164,596,45,64
12165,1090,65,39
12169,211,62,77
12170,669,73,57
12171,796,73,62
12172,532,33,27
12173,752,70,50
12174,315,77,55
12175,1015,70,67
12176,563,65,57
12178,557,61,50
12180,691,64,48
12181,672,64,48
12183,732,66,63
12184,249,55,41
12186,621,74,68
12187,611,74,68
12188,709,68,66
12190,297,64,68
12194,309,50,55
12195,305,46,74
12196,586,63,39
12198,10345,54,54
12199,107,66,67
12200,706,13,6
12201,176,72,67
12204,500,68,39
12205,492,68,39
12206,383,46,55
12207,517,39,66
12208,5963,74,74
12211,464,6,11
12215,1331,70,49
12217,4665,54,54
12218,4661,54,54
12220,423,45,77
12221,877,72,65
12222,450,70,62
12223,234,77,56
12224,1170,67,50
12226,313,77,45
12228,334,41,63
12229,267,45,45
12230,706,50,60
12231,668,50,60
12232,785,54,76
12233,641,72,65
12235,597,62,77
12238,453,62,77
12239,343,62,77
12240,413,77,64
12242,2666,50,60
12243,3777,34,35
12244,615,60,49
12245,1192,72,47
12246,702,61,75
12248,590,77,39
12249,1907,50,60
12250,392,7,2
12251,351,8,8
12252,931,66,56
12253,1177,57,48
12254,259,55,56
12255,398,8,6
12256,846,64,64
12257,3178,72,58
12258,3165,72,58
12259,756,72,74
12260,341,74,75
12265,745,76,65
12268,9129,28,28
12269,262,67,39
12270,17234,36,36
12271,8672,28,28
12272,8675,28,28
12273,137,75,77
12274,1831,54,60
12275,870,56,66
12276,1819,54,60
12277,345,67,39
12278,17662,70,2
12279,251,74,49
12280,868,35,38
12281,80,2,2
12282,1120,64,50
12283,844,75,67
12284,528,66,76
12287,338,77,74
12288,1352,56,60
12289,722,60,73
12290,1342,69,68
12291,1000,56,60
12293,1102,6,8
12294,1020,76,50
12295,1031,76,50
12299,473,63,70
12300,423,22,26
12303,206,75,74
12304,407,51,61
12305,1018,47,60
12307,278,10,8
12308,2608,72,72
12309,5277,60,67
12310,420,77,39
12311,5262,60,67
12313,983,38,35
12314,237,70,61
12315,728,59,77
12316,527,70,51
12317,232,58,67
12318,413,67,57
12320,663,77,60
12321,171,50,42
12322,659,76,66
12323,32309,56,49
12324,32313,56,49
12325,484,8,6
12326,2213,66,74
12327,984,57,50
12328,1010,66,77
12329,967,57,50
12330,1065,66,77
12332,5501,39,39
12334,718,46,47
12335,389,45,42
12336,961,60,61
12337,801,69,39
12338,144,58,67
12339,1053,41,72
12340,682,76,74
12341,685,76,74
12343,868,66,56
12344,793,41,64
12345,769,41,64
12346,1025,47,49
12347,385,45,45
12348,476,6,12
12349,355,70,64
12350,3833,77,71
12351,2263,57,67
12353,330,72,47
12355,61,26,26
12358,698,68,39
12360,642,41,50
12362,19177,57,57
12363,761,12,8
12364,534,67,76
12365,497,67,76
12366,532,67,76
12367,1342,77,77
12368,1336,77,77
12374,6091,55,55
12376,1299,60,60
12377,371,77,48
12378,414,66,59
12379,200,64,69
12380,422,42,45
12382,249,8,11
12387,194,23,25
12388,110,39,57
12389,1304,61,71
12390,213,66,58
12391,808,39,41
12392,319,59,66
12393,460,60,42
12394,1230,60,59
12396,413,55,47
12397,727,50,64
12399,895,66,77
12400,866,66,77
12401,531,76,77
12402,497,76,46
12403,504,65,70
12406,673,50,76
12407,676,50,76
12408,297,65,70
12409,2612,50,60
12410,2613,50,60
12411,874,47,65
12412,484,66,72
12413,207,45,42
12415,344,76,62
12422,449,75,45
12425,3510,77,77
12427,454,73,77
12428,903,77,66
12430,7239,64,61
12431,845,77,66
12432,2211,77,50
12433,440,77,64
12435,7168,64,61
12438,2090,28,28
12439,955,69,58
12440,620,76,67
12441,605,76,67
12442,427,41,60
12443,602,76,67
12444,6903,64,61
12445,6886,64,61
12446,375,66,58
12447,876,60,47
12448,342,42,45
12449,18856,28,28
12450,547,62,76
12451,266,41,55
12452,927,76,50
12453,598,39,70
12454,558,57,67
12456,802,67,56
12457,236,61,63
12458,781,67,56
12459,585,50,77
12460,376,62,47
12461,702,60,41
12463,10198,46,46
12464,797,48,71
12465,158,10,7
12466,10162,46,46
12467,821,64,42
12468,807,64,42
12469,7385,3,3
12470,639,58,76
12471,6511,54,54
12472,7239,3,3
12473,996,48,48
12474,7161,3,3
12475,849,48,48
12476,6387,54,54
12477,171,7,11
12478,139,58,66
12479,331,47,61
12480,885,60,47
12481,379,69,65
12482,868,60,47
12483,1265,47,60
12484,321,69,65
12485,1248,47,60
12486,524,57,67
12487,4924,77,41
12488,1146,60,55
12489,489,50,75
12490,228,4,14
12491,836,54,47
12493,485,77,74
12494,4697,77,41
12495,392,51,61
12496,1073,58,71
12497,350,72,59
12498,528,57,77
12499,378,65,70
12500,261,45,75
12502,308,65,70
12503,468,76,70
12504,402,74,77
12505,14166,36,34
12506,263,61,69
12508,1132,46,60
12509,353,68,70
12510,2087,58,76
12511,152,69,61
12512,418,45,71
12513,154,25,24
12514,612,68,51
12515,403,51,42
12516,696,64,64
12517,1055,45,59
12518,349,72,66
12519,650,50,76
12520,238,24,23
12521,404,61,77
12522,1650,58,76
12525,296,47,76
12528,658,66,77
12529,735,71,48
12530,6944,50,50
12531,534,51,61
12532,6901,50,50
12533,643,48,72
12534,1050,54,72
12535,567,64,50
12536,638,42,39
12538,681,77,57
12539,1051,70,41
12540,376,69,65
12541,353,69,65
12543,1097,66,50
12544,279,42,51
12545,1541,75,54
12546,1534,75,54
12547,571,76,49
12548,18086,55,68
12549,305,50,42
12550,734,48,64
12551,989,75,65
12553,592,48,64
12554,859,77,66
12555,1265,51,42
12556,567,47,49
12557,1272,60,46
12558,1272,60,46
12559,384,77,57
12560,443,50,54
12561,407,68,77
12562,634,66,39
12563,571,66,39
12564,1253,65,47
12565,790,47,58
12566,574,59,70
12567,629,76,74
12568,518,76,74
12569,368,39,69
12572,1109,54,60
12573,1098,54,60
12574,1151,51,60
12575,798,66,77
12576,799,59,68
12577,762,59,68
12578,418,77,61
12579,1016,51,60
12580,658,54,74
12581,365,42,73
12584,355,61,69
12585,560,51,45
12586,108,76,47
12587,523,56,61
12588,1336,41,60
12589,408,49,77
12591,783,77,54
12592,475,56,39
12595,246516,60,65
12596,1963,60,71
12599,6083,60,60
12603,5976,60,60
12605,741,23,22
12609,630,42,68
12611,390,77,64
12612,829,76,69
12614,456,70,54
12615,358,67,59
12616,620,13,2
12618,572,77,73
12619,279,77,50
12620,515,55,57
12621,3058,3,16
12622,563,61,51
12623,341,4,2
12624,2866,3,16
12625,573,39,74
12626,525,67,57
12627,1171,70,39
12628,1146,70,39
12629,1149,70,39
12630,1571,68,55
12631,1554,68,55
12632,1070,70,39
12633,206,63,68
12634,834,77,60
12635,7566,49,48
12636,506,73,39
12637,436,77,49
12638,625,71,58
12639,7336,49,48
12641,914,66,72
12643,7197,49,48
12644,217,66,72
12649,664,69,72
12650,863,55,60
12652,619,51,70
12653,676,60,77
12654,726,75,39
12655,286,22,21
12656,601,7,2
12657,207,67,72
12659,928,63,60
12661,346,45,42
12662,719,74,70
12664,741,74,72
12665,757,50,70
12667,695,66,70
12668,361,77,76
12669,533,61,74
12673,943,60,75
12674,942,60,75
12675,646,49,69
12676,1478,60,72
12677,383,55,50
12678,329,62,56
12679,386,62,47
12680,1018,65,39
12681,637,60,51
12682,876,70,49
12683,327,72,76
12684,701,50,60
12685,644,50,60
12687,1005,45,66
12688,2135,63,60
12689,2124,63,60
12691,1229,60,48
12694,891,49,73
12696,588,50,71
12697,618,76,73
12699,1461,61,60
12700,1076,70,50
12701,799,67,77
12703,680,67,77
12708,961,59,70
12709,1149,75,57
12710,1136,75,57
12713,782,70,77
12714,272,64,77
12715,440,69,64
12719,597,67,70
12721,414,68,70
12722,1046,39,66
12723,562,54,70
12725,565,28,27
12727,1084,76,64
12728,500,51,70
12729,661,49,70
12730,818,60,55
12731,916,66,77
12732,197,55,56
12733,152,66,67
12734,923,48,72
12735,1243,66,55
12736,207,7,8
12737,649,66,76
12738,822,74,70
12739,309,65,70
12740,344,10,8
12741,1121,77,51
12742,1112,77,51
12743,579,70,62
12744,1001,66,68
12745,344,70,64
12746,851,39,65
12747,489,54,63
12748,732,66,77
12751,737,8,9
12753,710,8,9
12754,220,70,65
12756,363,4,2
12757,237,4,2
12758,756,62,60
12760,637,72,50
12764,233,75,42
12765,241,49,55
12766,73,48,48
12767,1397,59,50
12768,609,48,60
12769,406,48,50
12772,317,57,70
12773,498,47,70
12774,222,56,77
12775,1012,65,55
12778,720,69,67
12782,195,77,56
12784,1066,64,47
12785,926,65,47
12790,1558,48,61
12791,810,60,63
12792,1446,48,61
12793,812,64,45
12795,686,57,51
12797,746,70,51
12798,230,62,77
12799,533,76,61
12801,682,70,71
12802,588,60,74
12804,808,66,65
12805,1528,28,28
12808,1106,61,60
12809,928,48,61
12811,668,55,56
12812,727,62,50
12814,620,76,59
12816,293,47,73
12817,1261,50,70
12818,319,26,22
12819,876,42,68
12820,1108,74,66
12821,795,60,50
12822,1159,56,60
12823,1161,56,60
12824,1427,9,3
12825,1399,9,3
12826,1043,54,60
12827,1031,51,65
12828,401,4,2
12829,685,60,50
12830,391,47,73
12833,5274,39,72
12835,649,67,57
12837,332,30,28
12838,409,48,74
12839,523,49,69
12840,1118,55,67
12841,535,65,72
12842,543,65,72
12843,1644,60,61
12844,514,65,61
12845,1635,60,61
12847,527,49,74
12848,466,70,54
12849,299,62,76
12851,455,66,57
12853,459,41,76
12855,159,2,2
12856,1075,60,61
12857,1070,60,61
12860,1112,70,74
12861,648,67,47
12862,935,2,8
12865,975,74,68
12866,869,24,22
12867,586,39,66
12869,252,56,49
12871,197,71,76
12874,553,64,64
